Year,County,State,Data_Value,Sex,lon,lat,AVG(Data_Value)
2019,Sullivan,IN,42.2,Female,-87.4139289,39.09024174,279.8304347826087
2019,Switzerland,IN,35.7,Male,-85.03658909,38.8263108,149.75
2019,Tippecanoe,IN,11.8,Female,-86.89401553,40.38863013,144.825
2019,Tipton,IN,53.0,Male,-86.05196106,40.31126611,272.9142857142857
2019,Vanderburgh,IN,29.9,Female,-87.58593171,38.02514788,256.975
2019,Vermillion,IN,70.6,Male,-87.46411618,39.85420029,507.73333333333335
2019,Vigo,IN,38.8,Female,-87.38971767,39.43073815,264.775
2019,Warrick,IN,17.8,Female,-87.27220305,38.09244941,200.75
2019,Wells,IN,21.3,Female,-85.22126504,40.72907019,189.8625
2019,Whitley,IN,13.4,Female,-85.50488914,41.13952685,244.65000000000003
2019,Anderson,KS,363.1,Female,-95.29331297,38.21416774,345.2470588235294
2019,Atchison,KS,21.5,Female,-95.3138754,39.53168202,207.6666666666667
2019,Barber,KS,19.0,Female,-98.68457803,37.22893315,38.2
2019,Barton,KS,10.8,Female,-98.75637721,38.4789383,184.8875
2019,Bourbon,KS,19.6,Female,-94.84932216,37.85524546,215.59999999999997
2019,Chautauqua,KS,42.0,Female,-96.24531744,37.14986445,226.44999999999996
2019,Cloud,KS,38.5,Male,-97.64919278,39.48027303,244.9333333333333
2019,Coffey,KS,16.4,Female,-95.73407587,38.23677253,113.1
2019,Cowley,KS,30.6,Female,-96.83768064,37.2378325,276.975
2019,Doniphan,KS,20.2,Female,-95.14683558,39.78796644,183.6
2019,Ellis,KS,11.6,Female,-99.31719616,38.91461642,205.21999999999997
2019,Ellsworth,KS,19.7,Female,-98.20440737,38.69673859,162.23333333333332
2019,Finney,KS,12.3,Female,-100.73718908,38.04410724,122.1
2019,Geary,KS,83.4,Female,-96.75244667,39.00241168,544.6500000000001
2019,Gray,KS,26.3,Male,-100.4379622,37.73824958,325.36
2019,Greenwood,KS,27.3,Female,-96.23300542,37.87739874,204.0
2019,Harper,KS,380.4,Female,-98.07544548,37.19175574,389.29999999999995
2019,Harvey,KS,17.6,Female,-97.42734199,38.04318918,216.225
2019,Haskell,KS,21.2,Female,-100.87106056,37.56211511,304.31000000000006
2019,Kearny,KS,17.6,Female,-101.3203923,38.00024973,29.95
2019,Kingman,KS,22.3,Female,-98.13638451,37.55902475,307.17499999999995
2019,Labette,KS,30.8,Female,-95.2976634,37.19129656,232.77499999999998
2019,Leavenworth,KS,20.0,Female,-95.03796468,39.19963586,143.05
2019,McPherson,KS,16.4,Female,-97.64782623,38.39173768,170.075
2019,Meade,KS,29.1,Female,-100.36588501,37.23823265,177.64000000000001
2019,Morris,KS,30.9,Female,-96.65009942,38.68743455,310.56363636363636
2019,Nemaha,KS,26.3,Male,-96.01393323,39.78343527,256.8285714285715
2019,Neosho,KS,26.8,Female,-95.30660907,37.55845438,151.575
2019,Ness,KS,48.9,Male,-99.91547333,38.47974157,48.9
2019,Norton,KS,35.7,Male,-99.90284946,39.78448106,175.9
2019,Osage,KS,25.1,Female,-95.7268568,38.65244696,293.38333333333327
2019,Osborne,KS,32.6,Male,-98.76753828,39.3503437,32.6
2019,Ottawa,KS,53.3,Male,-97.65022408,39.13232832,389.9846153846154
2019,Pawnee,KS,13.3,Female,-99.23686074,38.18116761,385.45
2019,Pottawatomie,KS,42.3,Male,-96.34273353,39.37850089,436.2285714285714
2019,Pratt,KS,18.4,Female,-98.73917644,37.64785062,216.325
2019,Reno,KS,22.0,Female,-98.08602846,37.95300465,183.025
2019,Republic,KS,9.9,Female,-97.65034285,39.8279368,107.025
2019,Rice,KS,16.8,Female,-98.20088429,38.34722249,235.52500000000003
2019,Riley,KS,18.1,Female,-96.73529735,39.29677072,243.0
2019,Rooks,KS,29.9,Male,-99.32460382,39.35013218,237.25
2019,Sedgwick,KS,23.7,Female,-97.46095777,37.68480314,210.875
2019,Seward,KS,28.9,Female,-100.85107904,37.19330121,294.4625
2019,Shawnee,KS,33.4,Female,-95.7564927,39.04165184,239.45
2019,Sherman,KS,51.3,Male,-101.7199184,39.35148017,95.91666666666667
2019,Smith,KS,13.5,Female,-98.78567261,39.78517388,272.56
2019,Stafford,KS,12.6,Female,-98.71763336,38.03100197,89.81666666666668
2019,Sumner,KS,22.2,Female,-97.47676001,37.23721804,215.9375
2019,Wabaunsee,KS,28.8,Female,-96.20468314,38.95291853,160.83333333333334
2019,Wilson,KS,30.2,Female,-95.7432383,37.55930894,240.45000000000002
2019,Wyandotte,KS,26.4,Female,-94.76496365,39.11444858,171.85
2019,Ballard,KY,56.8,Male,-88.99944179,37.05868404,134.96666666666667
2019,Barren,KY,42.1,Female,-85.9337983,36.9654335,336.75
2019,Bath,KY,48.1,Female,-83.74287072,38.1448487,238.9166666666667
2019,Bell,KY,100.9,Female,-83.67435586,36.73071105,401.9
2019,Boyd,KY,60.7,Female,-82.68784787,38.3592826,333.4
2019,Boyle,KY,37.6,Female,-84.86663695,37.62438498,259.15
2019,Bracken,KY,17.9,Female,-84.08972896,38.68873502,131.70000000000002
2019,Breathitt,KY,27.3,Female,-83.32375358,37.52159001,140.95
2019,Breckinridge,KY,31.7,Female,-86.42936181,37.77334172,180.65
2019,Bullitt,KY,54.7,Male,-85.69626477,37.96979232,200.9
2019,Caldwell,KY,29.8,Female,-87.86825059,37.1455761,240.01666666666668
2019,Calloway,KY,51.0,Male,-88.27216962,36.62088413,193.66666666666666
2019,Campbell,KY,35.3,Female,-84.37975521,38.94620354,287.3375
2019,Carlisle,KY,21.1,Female,-88.97057459,36.85315055,102.05
2019,Carter,KY,36.7,Female,-83.04983124,38.31838685,273.53571428571433
2019,Casey,KY,36.6,Female,-84.9286074,37.32210351,218.325
2019,Edmonson,KY,41.1,Female,-86.23847919,37.20904677,305.775
2019,Elliott,KY,74.8,Male,-83.09748116,38.11831241,74.8
2019,Estill,KY,19.8,Male,-83.96330372,37.6919939,81.15
2019,Fleming,KY,35.8,Female,-83.69655503,38.3702928,301.65
2019,Garrard,KY,24.9,Female,-84.53832132,37.64013908,176.25
2019,Graves,KY,32.8,Female,-88.65109614,36.72318636,217.85
2019,Grayson,KY,27.9,Female,-86.34370365,37.46095684,210.70833333333334
2019,Green,KY,33.6,Female,-85.55273508,37.26369627,244.89999999999998
2019,Greenup,KY,87.6,Male,-82.92211413,38.54615065,267.8
2019,Harlan,KY,83.7,Female,-83.21714985,36.85735353,460.1
2019,Hickman,KY,23.1,Female,-88.97605011,36.67806464,187.29999999999998
2019,Hopkins,KY,61.1,Female,-87.54112884,37.30840973,319.025
2019,Jessamine,KY,25.7,Female,-84.58051372,37.87236256,159.4
2019,Kenton,KY,26.3,Female,-84.53375117,38.93396668,253.325
2019,Knott,KY,38.6,Female,-82.95454289,37.35392064,191.2
2019,Larue,KY,36.0,Female,-85.69858437,37.545579,252.625
2019,Laurel,KY,25.2,Female,-84.11753927,37.11012882,182.825
2019,Leslie,KY,548.4,Female,-83.38131709,37.09387855,644.55
2019,Letcher,KY,51.8,Female,-82.85503972,37.12133352,261.82500000000005
2019,Magoffin,KY,54.1,Female,-83.06409784,37.70628843,305.1
2019,McCracken,KY,37.2,Female,-88.71271765,37.05401084,188.85
2019,McCreary,KY,45.6,Female,-84.48385577,36.73701618,229.64999999999998
2019,Menifee,KY,65.9,Female,-83.59887281,37.941716,94.0
2019,Metcalfe,KY,33.2,Female,-85.62919821,36.99052063,275.675
2019,Muhlenberg,KY,18.3,Female,-87.14268739,37.21592434,158.75
2019,Nelson,KY,23.1,Female,-85.46601953,37.80489242,158.95555555555558
2019,Nicholas,KY,579.9,Female,-84.01541548,38.33538528,323.1
2019,Ohio,KY,26.9,Female,-86.84840541,37.4781767,219.12500000000003
2019,Oldham,KY,10.9,Female,-85.44866508,38.39938956,126.7
2019,Owsley,KY,37.6,Female,-83.68320054,37.41974744,37.6
2019,Pendleton,KY,22.9,Female,-84.36004407,38.69570469,201.8
2019,Powell,KY,54.7,Female,-83.82298076,37.83036747,296.74000000000007
2019,Rockcastle,KY,29.9,Female,-84.31620368,37.36491282,155.175
2019,Rowan,KY,33.9,Female,-83.42066291,38.19659607,209.2875
2019,Simpson,KY,28.2,Female,-86.58285196,36.74197021,223.5625
2019,Todd,KY,34.4,Female,-87.17903216,36.8358203,248.78571428571428
2019,Trigg,KY,44.0,Female,-87.87336487,36.80637723,324.125
2019,Trimble,KY,20.0,Female,-85.33714572,38.61269613,134.0
2019,Wolfe,KY,64.9,Male,-83.49332409,37.73906786,64.9
2019,Acadia,LA,23.7,Female,-92.41185408,30.29027112,216.125
2019,Ascension,LA,29.2,Female,-90.91097242,30.20364605,229.7
2019,Assumption,LA,48.3,Female,-91.06263841,29.90096746,334.525
2019,Avoyelles,LA,81.5,Female,-92.001412,31.07624944,544.9
2019,Beauregard,LA,14.3,Female,-93.34346426,30.64829072,103.35
2019,Bienville,LA,28.1,Female,-93.05626733,32.34694189,158.2
2019,Bossier,LA,56.4,Female,-93.60531964,32.67939408,473.8
2019,Caddo,LA,76.3,Female,-93.88254556,32.57990002,552.65
2019,Calcasieu,LA,70.9,Female,-93.35802516,30.22929728,587.275
2019,Cameron,LA,45.4,Male,-93.19365432,29.87536153,217.28571428571428
2019,Catahoula,LA,58.1,Female,-91.84709391,31.66599839,356.625
2019,Claiborne,LA,34.3,Female,-92.9956604,32.82246856,211.38181818181818
2019,Concordia,LA,55.3,Female,-91.63964102,31.44612459,298.575
2019,De Soto,LA,79.1,Female,-93.73773839,32.05493477,379.95
2019,East Baton Rouge,LA,10.1,Female,-91.09575051,30.53838878,45.425
2019,East Carroll,LA,75.6,Female,-91.23490463,32.73217748,282.43333333333334
2019,East Feliciana,LA,30.7,Female,-91.04545499,30.84514874,251.575
2019,Evangeline,LA,38.0,Female,-92.40556734,30.72882584,182.75
2019,Iberia,LA,58.7,Female,-91.73095794,29.89463415,246.8
2019,Iberville,LA,41.1,Female,-91.34815102,30.25792577,226.75
2019,Jefferson Davis,LA,22.1,Female,-92.81399246,30.26819662,198.75
2019,Lafourche,LA,18.9,Female,-90.41845051,29.55762728,138.125
2019,Morehouse,LA,85.0,Female,-91.80211364,32.82009596,521.825
2019,Natchitoches,LA,73.2,Female,-93.09625795,31.72319167,493.54999999999995
2019,Orleans,LA,51.4,Female,-89.92835776,30.06884178,370.67272727272723
2019,Plaquemines,LA,218.5,Female,-89.62353654,29.43337903,253.45
2019,Pointe Coupee,LA,63.6,Female,-91.60029011,30.70899673,535.6
2019,Rapides,LA,17.7,Female,-92.53316147,31.19890551,87.7
2019,Red River,LA,58.2,Female,-93.34008802,32.09332206,329.9125
2019,Sabine,LA,34.4,Female,-93.55521584,31.56295636,204.51250000000002
2019,St. Bernard,LA,50.1,Female,-89.53790214,29.8735507,222.83333333333334
2019,St. Charles,LA,32.0,Female,-90.35795738,29.90556571,177.5125
2019,St. Helena,LA,49.3,Female,-90.71044806,30.82173015,373.3
2019,St. James,LA,59.5,Female,-90.79589732,30.0261215,318.275
2019,St. John the Baptist,LA,25.7,Female,-90.47100435,30.12651602,145.825
2019,St. Landry,LA,79.9,Female,-92.00552147,30.59882242,505.425
2019,St. Martin,LA,76.4,Female,-91.60836082,30.12953675,373.925
2019,St. Mary,LA,42.2,Female,-91.44419809,29.70497967,223.625
2019,St. Tammany,LA,12.0,Female,-89.95734006,30.40985544,107.275
2019,Tangipahoa,LA,70.5,Female,-90.40549854,30.62678063,585.475
2019,Tensas,LA,43.6,Female,-91.33972668,32.00083817,144.73333333333332
2019,Terrebonne,LA,26.2,Female,-90.86495975,29.40930625,269.575
2019,Vernon,LA,48.2,Female,-93.18374017,31.10809887,240.95000000000002
2019,West Baton Rouge,LA,26.4,Female,-91.3131195,30.46291871,170.05
2019,West Carroll,LA,52.1,Female,-91.45630886,32.78897645,244.7
2019,West Feliciana,LA,32.4,Female,-91.4203607,30.88035315,199.89999999999998
2019,Winn,LA,93.7,Female,-92.63650637,31.94433578,661.325
2019,Barnstable,MA,16.0,Female,-70.28985529,41.72330649,176.1
2019,Berkshire,MA,14.6,Female,-73.20618269,42.37060948,142.675
2019,Bristol,MA,12.6,Female,-71.11423977,41.79705626,278.32
2019,Dukes,MA,205.2,Female,-70.65382633,41.39790643,261.54999999999995
2019,Essex,MA,10.5,Female,-70.95148846,42.67178643,188.7222222222222
2019,Hampden,MA,20.6,Female,-72.63081327,42.13536231,164.525
2019,Hampshire,MA,10.9,Female,-72.66362094,42.34049244,236.5
2019,Nantucket,MA,43.3,Male,-70.07344074,41.28422779,43.3
2019,Norfolk,MA,10.2,Female,-71.20724993,42.16243282,173.0125
2019,Suffolk,MA,18.2,Female,-71.06924153,42.33429318,227.29166666666666
2019,Allegany,MD,38.2,Female,-78.69726186,39.62122196,245.11249999999998
2019,Anne Arundel,MD,23.9,Female,-76.60338689,39.00561353,251.0
2019,Baltimore,MD,30.9,Female,-76.63609785,39.45965593,317.4875
2019,Calvert,MD,26.1,Female,-76.56833843,38.54316098,324.325
2019,Caroline,MD,32.9,Female,-75.83196651,38.87205302,247.47500000000002
2019,Cecil,MD,32.3,Female,-75.94137511,39.57064463,307.65
2019,Charles,MD,31.0,Female,-76.99209986,38.50714516,325.725
2019,Dorchester,MD,36.9,Female,-76.0233853,38.46910806,295.61249999999995
2019,Frederick,MD,19.7,Female,-77.39774611,39.47207569,245.74999999999994
2019,Garrett,MD,27.7,Female,-79.27286457,39.52875843,301.45000000000005
2019,Harford,MD,22.0,Female,-76.31735233,39.56128822,279.0
2019,Prince George's,MD,37.7,Female,-76.84705042,38.82986856,298.125
2019,Queen Anne's,MD,16.1,Female,-76.02364497,39.06645182,260.75
2019,St. Mary's,MD,32.5,Female,-76.6059449,38.30140436,342.475
2019,Wicomico,MD,44.0,Female,-75.62208093,38.37283151,302.075
2019,Worcester,MD,27.4,Female,-75.33393158,38.21282001,204.53749999999997
2019,Androscoggin,ME,50.0,Male,-70.20688053,44.16584126,253.6
2019,Aroostook,ME,10.1,Female,-68.59874655,46.65911435,153.89999999999998
2019,Kennebec,ME,21.0,Female,-69.76749687,44.4089233,199.95
2019,Oxford,ME,37.0,Male,-70.7566784,44.4993635,261.5
2019,Penobscot,ME,13.8,Female,-68.6494654,45.40070544,168.27499999999998
2019,Piscataquis,ME,274.1,Female,-69.2845508,45.83747429,318.75
2019,Sagadahoc,ME,34.3,Male,-69.85416036,43.95891995,204.33333333333334
2019,Somerset,ME,58.1,Male,-69.95893706,45.51379121,216.9666666666667
2019,Waldo,ME,48.2,Male,-69.14477022,44.50110229,365.5
2019,York,ME,9.2,Female,-70.71432366,43.47828369,204.84736842105264
2019,Alcona,MI,327.3,Female,-83.59384278,44.68475982,406.0
2019,Alger,MI,32.1,Male,-86.60404706,46.40903696,168.9
2019,Allegan,MI,16.3,Female,-85.88823559,42.59138649,224.825
2019,Alpena,MI,327.8,Female,-83.62606983,45.03458043,372.3
2019,Antrim,MI,9.2,Female,-85.13950325,44.99909593,124.45
2019,Arenac,MI,13.4,Female,-83.89498203,44.0651223,193.975
2019,Baraga,MI,55.4,Male,-88.365607,46.6623877,298.8333333333333
2019,Barry,MI,17.8,Female,-85.3081126,42.59516065,219.075
2019,Benzie,MI,318.4,Female,-86.01505511,44.63908525,342.15
2019,Branch,MI,55.6,Male,-85.05923475,41.91588904,324.6
2019,Charlevoix,MI,173.6,Female,-85.12919309,45.30566831,193.1
2019,Cheboygan,MI,27.4,Male,-84.50062182,45.44703943,219.29999999999998
2019,Chippewa,MI,47.1,Male,-84.56283208,46.30032699,224.10999999999999
2019,Clare,MI,31.3,Female,-84.84821613,43.98797912,224.125
2019,Eaton,MI,17.6,Female,-84.8376213,42.59602209,251.45
2019,Genesee,MI,45.3,Female,-83.70686278,43.02167249,329.3375
2019,Gladwin,MI,17.0,Female,-84.38859709,43.99067413,146.425
2019,Gogebic,MI,27.8,Male,-89.69443969,46.40887129,120.96666666666665
2019,Grand Traverse,MI,11.3,Female,-85.56013586,44.66916152,205.275
2019,Gratiot,MI,18.4,Female,-84.60471999,43.29295383,192.55
2019,Hillsdale,MI,37.9,Female,-84.59301597,41.88778098,396.775
2019,Houghton,MI,52.1,Male,-88.68743355,46.89802153,287.1666666666667
2019,Huron,MI,55.6,Male,-83.03116796,43.83293286,308.9428571428571
2019,Ingham,MI,25.8,Female,-84.37341033,42.59741676,223.45
2019,Ionia,MI,20.0,Female,-85.0743337,42.94519983,281.375
2019,Iosco,MI,43.7,Male,-83.63670784,44.35576518,211.9
2019,Iron,MI,34.8,Male,-88.53036669,46.2086731,187.32857142857145
2019,Isabella,MI,19.4,Female,-84.84663299,43.64064654,203.025
2019,Kalamazoo,MI,21.5,Female,-85.53094523,42.24551406,177.425
2019,Kalkaska,MI,13.5,Female,-85.0904614,44.68488514,187.10000000000002
2019,Lapeer,MI,15.0,Female,-83.22206612,43.09034367,234.2
2019,Leelanau,MI,294.7,Female,-85.81224106,44.93940978,286.0
2019,Lenawee,MI,27.0,Female,-84.06637847,41.89466324,432.15000000000003
2019,Mackinac,MI,487.6,Male,-85.07704028,46.07859278,487.6
2019,Macomb,MI,19.8,Female,-82.93240192,42.69600635,242.97500000000002
2019,Manistee,MI,21.4,Female,-86.05646748,44.33337801,254.825
2019,Marquette,MI,16.4,Female,-87.64141473,46.43140908,249.77142857142854
2019,Mecosta,MI,25.5,Female,-85.32461969,43.64058827,355.625
2019,Menominee,MI,25.1,Female,-87.55652194,45.58042664,193.44999999999996
2019,Midland,MI,13.0,Female,-84.38793979,43.64682212,190.60000000000002
2019,Missaukee,MI,14.3,Female,-85.09470983,44.33770939,224.14999999999998
2019,Montcalm,MI,19.7,Female,-85.15225013,43.31073251,222.45
2019,Montmorency,MI,15.2,Female,-84.12736293,45.02760242,186.75
2019,Muskegon,MI,36.1,Female,-86.15193226,43.29128549,327.8
2019,Newaygo,MI,28.0,Female,-85.80070107,43.554374,277.125
2019,Oakland,MI,22.1,Female,-83.38572258,42.66036933,250.75
2019,Oceana,MI,21.7,Female,-86.26734566,43.64097781,224.65
2019,Ogemaw,MI,12.1,Female,-84.12710687,44.33486118,139.375
2019,Oscoda,MI,18.4,Female,-84.12936119,44.68173152,209.10000000000002
2019,Otsego,MI,14.4,Female,-84.5980357,45.0209311,243.22857142857143
2019,Presque Isle,MI,35.5,Male,-83.9181978,45.34046821,177.03333333333333
2019,Roscommon,MI,26.7,Female,-84.61144252,44.3355087,216.325
2019,Saginaw,MI,31.4,Female,-84.05290848,43.33493548,249.375
2019,Sanilac,MI,25.1,Female,-82.82061137,43.42372199,318.67499999999995
2019,Schoolcraft,MI,336.7,Female,-86.19984146,46.19665507,421.1
2019,Shiawassee,MI,25.0,Female,-84.14688387,42.95347694,246.325
2019,Tuscola,MI,23.7,Female,-83.4173682,43.46500517,260.975
2019,Washtenaw,MI,22.7,Female,-83.83851181,42.25282544,275.0
2019,Wexford,MI,13.7,Female,-85.57817778,44.33841042,198.925
2019,Aitkin,MN,13.7,Female,-93.41559867,46.60826134,341.575
2019,Anoka,MN,13.9,Female,-93.24683467,45.27333638,217.675
2019,Becker,MN,16.8,Female,-95.67412037,46.93486213,218.3
2019,Beltrami,MN,16.9,Female,-94.93725861,47.97354023,157.575
2019,Big Stone,MN,13.8,Female,-96.41134505,45.42651259,245.125
2019,Blue Earth,MN,18.0,Female,-94.0669,44.03463587,245.59999999999997
2019,Carlton,MN,17.9,Female,-92.67724166,46.59229356,314.725
2019,Carver,MN,10.1,Female,-93.80273504,44.8207141,210.39999999999998
2019,Chisago,MN,14.8,Female,-92.90837253,45.50244351,283.54999999999995
2019,Cottonwood,MN,53.7,Male,-95.18134426,44.00717105,456.6333333333334
2019,Crow Wing,MN,8.5,Female,-94.07076725,46.48273886,179.125
2019,Dakota,MN,13.3,Female,-93.06522088,44.67198265,220.84285714285716
2019,Faribault,MN,22.6,Female,-93.94781686,43.67388205,238.925
2019,Fillmore,MN,23.6,Female,-92.08997704,43.67396891,370.85714285714283
2019,Freeborn,MN,20.2,Female,-93.3488588,43.67383341,298.125
2019,Goodhue,MN,22.3,Female,-92.72251195,44.40980282,455.375
2019,Hennepin,MN,21.7,Female,-93.47686682,45.0046089,232.425
2019,Hubbard,MN,31.1,Male,-94.91727621,47.10813665,158.46666666666667
2019,Isanti,MN,19.1,Female,-93.2951457,45.56162147,210.77499999999998
2019,Itasca,MN,15.9,Female,-93.63167996,47.50941778,196.52499999999998
2019,Kanabec,MN,458.3,Female,-93.29292955,45.94529686,486.15
2019,Kandiyohi,MN,11.3,Female,-95.00454503,45.15264508,165.35
2019,Kittson,MN,539.6,Female,-96.78257649,48.77697028,539.6
2019,Koochiching,MN,249.6,Female,-93.78295772,48.24538064,265.2
2019,Lac qui Parle,MN,249.2,Female,-96.17379064,44.9958319,278.6
2019,Le Sueur,MN,478.8,Female,-93.72990919,44.37152521,518.3
2019,Mahnomen,MN,28.4,Female,-95.80919468,47.32559081,50.75
2019,McLeod,MN,16.1,Female,-94.27235026,44.8237234,295.15
2019,Meeker,MN,15.8,Female,-94.52707157,45.12314197,309.35
2019,Mille Lacs,MN,16.6,Female,-93.63002369,45.93736318,252.25
2019,Morrison,MN,11.6,Female,-94.2687827,46.01237268,240.63333333333335
2019,Mower,MN,30.7,Female,-92.7523772,43.67140958,350.4
2019,Nicollet,MN,14.0,Female,-94.24787573,44.35010574,206.225
2019,Nobles,MN,13.4,Female,-95.75327649,43.67420255,150.925
2019,Norman,MN,28.3,Female,-96.45566228,47.32618621,383.54999999999995
2019,Olmsted,MN,18.6,Female,-92.40178883,44.00377904,328.05
2019,Otter Tail,MN,21.7,Female,-95.70781427,46.40871676,317.06666666666666
2019,Pennington,MN,49.6,Male,-96.03657521,48.06633319,325.8142857142857
2019,Pine,MN,16.7,Female,-92.74137834,46.12070993,283.4
2019,Pipestone,MN,10.1,Female,-96.25864299,44.02300688,105.0
2019,Ramsey,MN,17.3,Female,-93.09960884,45.01726565,284.3125
2019,Redwood,MN,18.9,Female,-95.25391345,44.40366698,233.64999999999998
2019,Renville,MN,15.6,Female,-94.94740881,44.72700958,288.6666666666667
2019,Rock,MN,37.5,Male,-96.25308397,43.67484963,256.1
2019,Roseau,MN,507.5,Female,-95.81106825,48.77481642,556.9
2019,Sherburne,MN,13.4,Female,-93.77447892,45.4437062,230.8
2019,Sibley,MN,17.7,Female,-94.23255274,44.5794198,309.82500000000005
2019,St. Louis,MN,16.5,Female,-92.46966761,47.60341411,249.77499999999998
2019,Stearns,MN,9.4,Female,-94.61324861,45.55210044,176.375
2019,Steele,MN,21.9,Female,-93.22602056,44.02235464,286.45000000000005
2019,Stevens,MN,20.2,Male,-96.00022786,45.58615985,151.09999999999997
2019,Swift,MN,15.2,Female,-95.68152894,45.28281461,270.525
2019,Traverse,MN,33.2,Male,-96.47144652,45.77230328,33.2
2019,Wabasha,MN,62.3,Male,-92.23024116,44.2843004,525.0
2019,Wadena,MN,16.8,Female,-94.97042947,46.58580686,216.05
2019,Waseca,MN,19.0,Female,-93.5871292,44.02211343,317.85
2019,Watonwan,MN,25.3,Female,-94.61421664,43.97841868,557.9
2019,Wilkin,MN,46.8,Male,-96.46820634,46.35705767,465.5
2019,Winona,MN,20.5,Female,-91.77917446,43.98685118,301.575
2019,Yellow Medicine,MN,9.8,Female,-95.86955688,44.7164997,109.55000000000001
2019,Andrew,MO,16.2,Female,-94.80156776,39.98359763,154.575
2019,Audrain,MO,33.2,Female,-91.84162491,39.21595287,337.35
2019,Bates,MO,55.5,Male,-94.34013987,38.25743484,116.8
2019,Bollinger,MO,34.1,Male,-90.02566873,37.32187946,129.1
2019,Callaway,MO,50.4,Male,-91.9261311,38.8356704,297.8333333333333
2019,Cape Girardeau,MO,9.4,Female,-89.68437086,37.38385956,64.5
2019,Chariton,MO,36.1,Female,-92.96286494,39.5154092,214.425
2019,Cole,MO,12.0,Female,-92.2816034,38.50601816,174.75
2019,Cooper,MO,31.8,Female,-92.81027886,38.84364246,235.575
2019,Dent,MO,29.2,Female,-91.50784939,37.60667248,221.05
2019,Dunklin,MO,29.0,Female,-90.09065613,36.27255628,169.025
2019,Gasconade,MO,23.9,Female,-91.50781851,38.44066689,220.25
2019,Gentry,MO,44.6,Male,-94.4096279,40.21170604,191.4333333333333
2019,Hickory,MO,239.9,Female,-93.32051495,37.94153217,269.6
2019,Holt,MO,19.2,Female,-95.21510839,40.09449968,199.57142857142858
2019,Howell,MO,18.6,Female,-91.88654334,36.77419435,182.95
2019,Laclede,MO,19.8,Female,-92.59055509,37.6586543,225.89999999999998
2019,Maries,MO,17.0,Female,-91.924943,38.16163585,149.575
2019,McDonald,MO,26.5,Female,-94.34823345,36.6286562,215.5
2019,Moniteau,MO,19.7,Female,-92.58311917,38.63290184,364.25
2019,New Madrid,MO,22.1,Female,-89.65178691,36.59451903,152.575
2019,Nodaway,MO,11.9,Female,-94.88335338,40.36098025,149.43333333333334
2019,Oregon,MO,13.2,Female,-91.40333124,36.68671944,98.65
2019,Ozark,MO,16.6,Female,-92.44469252,36.64922283,109.275
2019,Pemiscot,MO,209.4,Female,-89.78534748,36.21132011,226.2
2019,Pettis,MO,27.0,Female,-93.28506062,38.72818697,226.20000000000002
2019,Phelps,MO,51.2,Male,-91.79240758,37.87732216,249.2
2019,Platte,MO,16.6,Female,-94.77364605,39.38000099,204.20833333333334
2019,Ralls,MO,47.8,Male,-91.52202573,39.52760862,238.76666666666665
2019,Ray,MO,39.1,Male,-93.98992934,39.35265596,163.03333333333333
2019,Reynolds,MO,225.3,Female,-90.96900094,37.36244615,248.35
2019,Scotland,MO,14.4,Female,-92.1472444,40.45201091,147.58333333333334
2019,Shannon,MO,23.0,Female,-91.40035494,37.15747002,194.325
2019,St. Francois,MO,23.0,Female,-90.4723223,37.8102873,190.04999999999998
2019,Ste. Genevieve,MO,12.5,Female,-90.19454611,37.89447607,137.6
2019,Stoddard,MO,29.2,Female,-89.94431868,36.85569233,136.475
2019,Taney,MO,163.5,Female,-93.04124603,36.65475477,182.2
2019,Texas,MO,36.9,Female,-91.96429541,37.31731187,373.2875
2019,Alcorn,MS,35.3,Female,-88.58013475,34.88086076,164.55
2019,Amite,MS,90.1,Female,-90.80444901,31.17426958,679.925
2019,Attala,MS,44.4,Female,-89.58023226,33.08695379,270.9
2019,Bolivar,MS,108.2,Female,-90.8804001,33.7955206,500.525
2019,Coahoma,MS,75.8,Female,-90.6026504,34.2291524,425.0
2019,Copiah,MS,62.0,Female,-90.44914071,31.86916245,355.15
2019,Forrest,MS,58.4,Female,-89.25795547,31.18895102,331.6
2019,George,MS,33.7,Female,-88.64413,30.86264694,279.475
2019,Grenada,MS,84.4,Female,-89.80159767,33.76988871,520.45
2019,Hinds,MS,92.5,Female,-90.44276848,32.26663436,542.175
2019,Humphreys,MS,106.7,Female,-90.5272421,33.12817756,355.91428571428565
2019,Itawamba,MS,36.7,Female,-88.36119828,34.27997952,245.475
2019,Kemper,MS,77.0,Female,-88.64105674,32.75463565,349.175
2019,Leake,MS,58.3,Female,-89.5239976,32.75359603,323.0
2019,Leflore,MS,157.3,Female,-90.3010129,33.54983525,1058.775
2019,Neshoba,MS,69.2,Female,-89.11718391,32.75378952,342.925
2019,Noxubee,MS,68.1,Female,-88.56980819,33.11011515,268.45000000000005
2019,Oktibbeha,MS,67.8,Female,-88.87931969,33.42499101,352.775
2019,Panola,MS,133.4,Female,-89.95020049,34.36375608,562.3625
2019,Pearl River,MS,40.3,Female,-89.58948195,30.76895709,320.29999999999995
2019,Pontotoc,MS,62.5,Female,-89.03737017,34.2253089,444.175
2019,Prentiss,MS,78.4,Female,-88.52009604,34.61828708,376.925
2019,Quitman,MS,85.9,Female,-90.28888801,34.25166242,269.1333333333333
2019,Rankin,MS,31.1,Female,-89.94582707,32.26399401,228.75
